tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
485,2020-09-01 00:09:06.6540,2020-09-01 00:17:11.8460,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,45078,Customer,1969,0
257,2020-09-01 00:09:18.4470,2020-09-01 00:13:35.4620,4044,8 Ave & W 38 St,40.75461,-73.99177,478,11 Ave & W 41 St,40.76030096,-73.99884222,27801,Subscriber,1993,2
369,2020-09-01 00:09:23.7930,2020-09-01 00:15:33.4110,251,Mott St & Prince St,40.72317958,-73.99480012,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,21396,Customer,2000,1
1279,2020-09-01 00:09:29.1080,2020-09-01 00:30:48.9700,3160,Central Park West & W 76 St,40.77896784,-73.97374737,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,15334,Subscriber,1980,1
1027,2020-09-01 00:09:38.2930,2020-09-01 00:26:45.6780,417,Barclay St & Church St,40.71291224,-74.01020234,268,Howard St & Centre St,40.71910537,-73.99973337,30522,Subscriber,1997,1
228,2020-09-01 00:09:47.9790,2020-09-01 00:13:36.7730,3777,Stockholm St & Wilson Ave,40.699304,-73.923044,3776,Central Ave & Starr Street,40.700003,-73.92834,40507,Subscriber,1996,2
1635362,2020-09-01 00:09:49.8830,2020-09-19 22:25:52.8350,3477,39 St & 2 Ave,40.65539977447831,-74.01062786579132,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,30023,Customer,1969,0
191,2020-09-01 00:09:52.7290,2020-09-01 00:13:04.3830,533,Broadway & W 38 St,40.75299641,-73.98721619,477,W 41 St & 8 Ave,40.75640548,-73.9900262,19259,Subscriber,1964,0
192,2020-09-01 00:09:53.6470,2020-09-01 00:13:06.2770,533,Broadway & W 38 St,40.75299641,-73.98721619,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17341,Subscriber,1938,2
272,2020-09-01 00:09:59.3680,2020-09-01 00:14:31.7480,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,30045,Subscriber,1988,1
2394,2020-09-01 00:10:01.5550,2020-09-01 00:49:56.2140,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,3893,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235,44715,Subscriber,1991,1
637,2020-09-01 00:10:05.0510,2020-09-01 00:20:42.6450,3080,S 4 St & Rodney St,40.70934,-73.95608,3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,43052,Customer,1996,1
743,2020-09-01 00:10:14.3200,2020-09-01 00:22:38.2940,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,3298,Warren St & Court St,40.686371,-73.99383324,37841,Subscriber,1990,1
259,2020-09-01 00:10:21.3250,2020-09-01 00:14:41.2380,499,Broadway & W 60 St,40.76915505,-73.98191841,422,W 59 St & 10 Ave,40.770513,-73.988038,29014,Subscriber,1979,1
1052,2020-09-01 00:10:32.5480,2020-09-01 00:28:05.0540,439,E 4 St & 2 Ave,40.7262807,-73.98978041,455,1 Ave & E 44 St,40.75001986,-73.96905301,43218,Customer,1987,2
332,2020-09-01 00:10:39.2630,2020-09-01 00:16:11.2980,372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,289,Monroe St & Classon Ave,40.6845683,-73.95881081,34246,Subscriber,1998,1
586,2020-09-01 00:10:44.6910,2020-09-01 00:20:31.1360,248,Laight St & Hudson St,40.72185379,-74.00771779,251,Mott St & Prince St,40.72317958,-73.99480012,46604,Subscriber,1983,1
757,2020-09-01 00:10:46.9110,2020-09-01 00:23:24.7410,3495,E 114 St & 1 Ave,40.7945663,-73.9362541,3930,E 142 St & 3 Ave,40.812735,-73.923697,43904,Subscriber,1977,2
1758,2020-09-01 00:10:47.0920,2020-09-01 00:40:05.9400,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,35598,Customer,1969,0
314,2020-09-01 00:10:51.4070,2020-09-01 00:16:05.5210,3547,Broadway & Moylan Pl,40.8143256,-73.9590255,3552,W 113 St & Broadway,40.805973,-73.964928,35993,Customer,1969,0
1766,2020-09-01 00:10:57.5890,2020-09-01 00:40:24.5640,392,Jay St & Tech Pl,40.695065,-73.987167,3661,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013,26857,Subscriber,1977,1
874,2020-09-01 00:10:57.8790,2020-09-01 00:25:31.9140,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3072,Leonard St & Boerum St,40.70583339,-73.94644578,15269,Customer,1988,2
1013,2020-09-01 00:11:04.3480,2020-09-01 00:27:57.4610,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3296,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902,33367,Subscriber,1989,1
294,2020-09-01 00:11:04.6800,2020-09-01 00:15:59.3030,3905,4 Ave & E 12 St,40.732647,-73.99011,3744,1 Ave & E 5 St,40.725864,-73.986389,45918,Subscriber,1956,1
246,2020-09-01 00:11:15.5280,2020-09-01 00:15:21.6070,297,E 15 St & 3 Ave,40.734232,-73.986923,445,E 10 St & Avenue A,40.72740794,-73.98142006,25028,Subscriber,2001,1
568,2020-09-01 00:11:24.3410,2020-09-01 00:20:53.2230,499,Broadway & W 60 St,40.76915505,-73.98191841,3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,37362,Customer,1995,1
163,2020-09-01 00:11:25.9610,2020-09-01 00:14:09.8190,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3305,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,45330,Subscriber,1971,1
400,2020-09-01 00:11:27.0550,2020-09-01 00:18:07.8980,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,268,Howard St & Centre St,40.71910537,-73.99973337,36245,Subscriber,1965,2
817,2020-09-01 00:11:33.6090,2020-09-01 00:25:11.1430,473,Rivington St & Chrystie St,40.72110063,-73.9919254,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,36705,Subscriber,2000,1
362,2020-09-01 00:11:52.3930,2020-09-01 00:17:55.2180,3617,28 Ave & 35 St,40.7671,-73.9169858,3575,Crescent St & 34 Ave,40.76108,-73.930562,36760,Subscriber,1991,1
147,2020-09-01 00:12:04.9320,2020-09-01 00:14:32.5620,3980,Amsterdam Ave & W 152 St,40.829523,-73.944279,4012,W 148 St & Amsterdam Ave,40.827075,-73.945909,37093,Subscriber,1987,1
2866,2020-09-01 00:12:14.3170,2020-09-01 01:00:01.1570,3845,Irving Ave & Harman St,40.70108,-73.9179,3896,Madison St & Seneca Ave,40.70183,-73.90625,36010,Customer,1969,0
1445,2020-09-01 00:12:14.3430,2020-09-01 00:36:19.4300,3823,Beaver St & Fayette St,40.70099,-73.93921,3738,Delancey St & Eldridge St,40.719383,-73.991479,37497,Customer,1993,1
1084,2020-09-01 00:12:31.0510,2020-09-01 00:30:35.3950,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,36367,Subscriber,1989,1
747,2020-09-01 00:12:33.9080,2020-09-01 00:25:01.5270,459,W 20 St & 11 Ave,40.746745,-74.007756,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,29423,Subscriber,1998,2
1491,2020-09-01 00:12:45.0890,2020-09-01 00:37:36.5720,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,3572,34 Ave & 38 St,40.756913,-73.921631,17916,Customer,1987,1
734,2020-09-01 00:12:58.3770,2020-09-01 00:25:13.0230,3970,Melrose Ave & E 154 St,40.819609,-73.916071,3985,E 160 St & Tinton Ave,40.820302,-73.903944,37894,Subscriber,1984,1
873,2020-09-01 00:13:04.1680,2020-09-01 00:27:38.1300,2008,Little West St & 1 Pl,40.70569254,-74.01677685,82,St James Pl & Pearl St,40.71117416,-74.00016545,44451,Subscriber,1998,1
1559,2020-09-01 00:13:06.6130,2020-09-01 00:39:06.5300,3994,2 Ave & E 125 St,40.802554,-73.933509,450,W 49 St & 8 Ave,40.76227205,-73.98788205,36361,Subscriber,1990,1
1010,2020-09-01 00:13:07.0900,2020-09-01 00:29:57.9190,3963,Melrose Ave & E 150 St,40.816827,-73.917338,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,25480,Subscriber,1963,2
316,2020-09-01 00:13:10.2700,2020-09-01 00:18:26.2910,4071,Broadway & W 160 St,40.835775,-73.9434,4061,Fort Washington Ave & W 173 St,40.84522,-73.940493,35957,Customer,1969,0
862,2020-09-01 00:13:10.3820,2020-09-01 00:27:32.4800,237,E 11 St & 2 Ave,40.73047309,-73.98672378,319,Fulton St & Broadway,40.711066,-74.009447,43125,Customer,1969,0
145,2020-09-01 00:13:11.5160,2020-09-01 00:15:36.9650,417,Barclay St & Church St,40.71291224,-74.01020234,387,Centre St & Chambers St,40.71273266,-74.0046073,46764,Subscriber,1994,2
189,2020-09-01 00:13:14.0500,2020-09-01 00:16:23.1370,3408,Congress St & Clinton St,40.6881529,-73.99520919,3411,Bond St & Bergen St,40.6849668,-73.98620772,38418,Subscriber,1976,1
135,2020-09-01 00:13:17.3630,2020-09-01 00:15:33.1320,477,W 41 St & 8 Ave,40.75640548,-73.9900262,533,Broadway & W 38 St,40.75299641,-73.98721619,17341,Subscriber,1964,0
173,2020-09-01 00:13:25.7110,2020-09-01 00:16:18.9400,3467,W Broadway & Spring St,40.72494672359416,-74.00165855884552,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,31147,Subscriber,1991,1
1687,2020-09-01 00:13:34.0050,2020-09-01 00:41:41.8120,458,11 Ave & W 27 St,40.751396,-74.005226,514,12 Ave & W 40 St,40.76087502,-74.00277668,36148,Subscriber,1981,1
1081,2020-09-01 00:13:35.6880,2020-09-01 00:31:37.1650,3096,Union Ave & N 12 St,40.71924,-73.95242,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,37127,Subscriber,1994,1
1944,2020-09-01 00:13:38.9930,2020-09-01 00:46:03.4850,3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,517,Pershing Square South,40.751581,-73.97791,45809,Subscriber,1968,1
163,2020-09-01 00:13:47.7090,2020-09-01 00:16:31.3180,450,W 49 St & 8 Ave,40.76227205,-73.98788205,495,W 47 St & 10 Ave,40.76269882,-73.99301222,43028,Subscriber,1993,1
1016,2020-09-01 00:13:48.5880,2020-09-01 00:30:44.7060,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,3314,W 95 St & Broadway,40.7937704,-73.971888,30814,Customer,1994,1
797,2020-09-01 00:13:48.6910,2020-09-01 00:27:06.2130,459,W 20 St & 11 Ave,40.746745,-74.007756,515,W 43 St & 10 Ave,40.76009437,-73.99461843,39753,Subscriber,1986,1
652,2020-09-01 00:13:50.0120,2020-09-01 00:24:42.5680,496,E 16 St & 5 Ave,40.73726186,-73.99238967,519,Pershing Square North,40.751873,-73.977706,46704,Customer,1969,0
1070,2020-09-01 00:14:03.6540,2020-09-01 00:31:53.8380,3156,E 72 St & York Ave,40.76663814,-73.95348296,3506,Lexington Ave & E 120 St,40.8013066,-73.9398167,44935,Subscriber,1993,1
658,2020-09-01 00:14:09.8960,2020-09-01 00:25:08.8100,3505,Lexington Ave & E 127 St,40.805726,-73.936322,3927,Lenox Ave & W 133 St,40.81296,-73.941878,39087,Customer,1969,0
520,2020-09-01 00:14:21.5050,2020-09-01 00:23:01.7760,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3096,Union Ave & N 12 St,40.71924,-73.95242,39099,Customer,1991,1
768,2020-09-01 00:14:29.2580,2020-09-01 00:27:17.9550,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,37872,Subscriber,1968,1
451,2020-09-01 00:14:33.5530,2020-09-01 00:22:05.1220,4123,Central Park W & W 103 St,40.796036841599836,-73.96158903853575,3425,2 Ave & E 104 St,40.7892105,-73.94370784,43507,Subscriber,1988,1
814,2020-09-01 00:14:33.5820,2020-09-01 00:28:08.2610,3765,Bushwick Ave & Stagg St,40.709897,-73.94008,3874,Menahan St & Seneca Ave,40.70461,-73.91054,37403,Customer,1989,2
631,2020-09-01 00:14:34.4350,2020-09-01 00:25:05.8770,459,W 20 St & 11 Ave,40.746745,-74.007756,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,14736,Customer,1969,0
1327,2020-09-01 00:14:46.5480,2020-09-01 00:36:54.5090,3151,E 81 St & York Ave,40.7728384,-73.94989233,545,E 23 St & 1 Ave,40.736502,-73.97809472,17436,Subscriber,1999,1
242,2020-09-01 00:14:53.2950,2020-09-01 00:18:55.4990,504,1 Ave & E 16 St,40.73221853,-73.98165557,174,E 25 St & 1 Ave,40.7381765,-73.97738662,36726,Subscriber,1995,1
2227,2020-09-01 00:14:57.1580,2020-09-01 00:52:04.6100,3309,E 97 St & 3 Ave,40.7859201,-73.94860294,447,8 Ave & W 52 St,40.76370739,-73.9851615,36437,Subscriber,1989,1
172,2020-09-01 00:15:02.3060,2020-09-01 00:17:55.0880,4056,Broadway & W 165 St,40.839137,-73.941409,4071,Broadway & W 160 St,40.835775,-73.9434,21186,Subscriber,1977,2
82,2020-09-01 00:15:17.1370,2020-09-01 00:16:39.1540,492,W 33 St & 7 Ave,40.75019995,-73.99093085,492,W 33 St & 7 Ave,40.75019995,-73.99093085,43327,Subscriber,1997,2
1360,2020-09-01 00:15:19.3320,2020-09-01 00:37:59.9130,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,3373,3 St & 3 Ave,40.6750705,-73.98775226,44710,Customer,2003,2
983,2020-09-01 00:15:26.7160,2020-09-01 00:31:50.0840,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,3352,Sigourney St & Columbia St,40.67267243410948,-74.0087952464819,28927,Customer,1969,0
1070,2020-09-01 00:15:27.5070,2020-09-01 00:33:17.7330,513,W 56 St & 10 Ave,40.768254,-73.988639,3671,E 81 St & 2 Ave,40.774779448957275,-73.95427465438843,46455,Subscriber,1992,1
1629,2020-09-01 00:15:28.8920,2020-09-01 00:42:38.4390,505,6 Ave & W 33 St,40.74901271,-73.98848395,473,Rivington St & Chrystie St,40.72110063,-73.9919254,28818,Customer,1969,0
401,2020-09-01 00:15:36.4820,2020-09-01 00:22:18.0700,3141,1 Ave & E 68 St,40.76500525,-73.95818491,385,E 55 St & 2 Ave,40.75797322,-73.96603308,28550,Subscriber,1988,1
519,2020-09-01 00:15:39.0530,2020-09-01 00:24:18.8470,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,3373,3 St & 3 Ave,40.6750705,-73.98775226,29951,Customer,2003,2
323,2020-09-01 00:15:39.2720,2020-09-01 00:21:02.9510,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,3290,E 89 St & York Ave,40.7779453,-73.946041,33014,Subscriber,1972,1
238,2020-09-01 00:15:40.9610,2020-09-01 00:19:39.7730,533,Broadway & W 38 St,40.75299641,-73.98721619,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17341,Subscriber,1964,0
98,2020-09-01 00:15:42.9850,2020-09-01 00:17:21.8790,319,Fulton St & Broadway,40.711066,-74.009447,376,John St & William St,40.70862144,-74.00722156,45145,Subscriber,1972,1
995,2020-09-01 00:15:43.0530,2020-09-01 00:32:18.1330,3776,Central Ave & Starr Street,40.700003,-73.92834,3835,Knickerbocker Ave & Hancock St,40.69385,-73.90974,36823,Subscriber,1976,2
226,2020-09-01 00:15:44.1740,2020-09-01 00:19:31.0500,533,Broadway & W 38 St,40.75299641,-73.98721619,477,W 41 St & 8 Ave,40.75640548,-73.9900262,33228,Subscriber,1938,2
1250,2020-09-01 00:15:48.5180,2020-09-01 00:36:38.8340,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,4043,W 78 St & Amsterdam Ave,40.782535857724106,-73.97908508777618,36525,Subscriber,1999,2
499,2020-09-01 00:15:53.3430,2020-09-01 00:24:12.9500,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,349,Rivington St & Ridge St,40.71850211,-73.98329859,46087,Subscriber,1996,1
6770,2020-09-01 00:15:54.9870,2020-09-01 02:08:45.2820,2000,Front St & Washington St,40.70255088,-73.98940236,3042,Fulton St & Utica Ave,40.6794268,-73.9298911,46642,Customer,1969,0
586,2020-09-01 00:16:01.2370,2020-09-01 00:25:47.5750,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3072,Leonard St & Boerum St,40.70583339,-73.94644578,17230,Customer,1969,0
335,2020-09-01 00:16:03.0450,2020-09-01 00:21:38.0810,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,3403,4 Ave & 9 St,40.6705135,-73.98876585,35631,Subscriber,2001,1
747,2020-09-01 00:16:03.5030,2020-09-01 00:28:30.8990,3870,Melrose St & Broadway,40.697481,-73.935877,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,37774,Customer,1969,0
1163,2020-09-01 00:16:07.6890,2020-09-01 00:35:30.9820,3898,E 63 St & 3 Ave,40.763954,-73.9646,469,Broadway & W 53 St,40.76344058,-73.98268129,36433,Customer,1969,0
591,2020-09-01 00:16:13.1840,2020-09-01 00:26:04.2060,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,3454,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,37449,Subscriber,1992,2
130,2020-09-01 00:16:25.6270,2020-09-01 00:18:35.6970,3946,St Nicholas Ave & W 137 St,40.818477,-73.947568,4004,Edgecombe Ave & W 141 St,40.820681,-73.945144,45969,Customer,1988,1
2002,2020-09-01 00:16:36.3940,2020-09-01 00:49:58.6060,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,312,Allen St & Stanton St,40.722055,-73.989111,32649,Subscriber,1992,2
1928,2020-09-01 00:16:42.1630,2020-09-01 00:48:51.1560,514,12 Ave & W 40 St,40.76087502,-74.00277668,505,6 Ave & W 33 St,40.74901271,-73.98848395,32347,Subscriber,1992,1
1382,2020-09-01 00:17:14.0490,2020-09-01 00:40:16.2120,387,Centre St & Chambers St,40.71273266,-74.0046073,3733,Avenue C & E 18 St,40.730563,-73.973984,28204,Customer,1969,0
181,2020-09-01 00:17:14.4720,2020-09-01 00:20:16.3830,3841,Menahan St & Central Ave,40.69543,-73.9196,3843,Myrtle Ave & Grove St,40.69905,-73.91516,31420,Subscriber,1995,1
69,2020-09-01 00:17:15.3150,2020-09-01 00:18:25.2090,3329,Degraw St & Smith St,40.6829151,-73.99318208,3329,Degraw St & Smith St,40.6829151,-73.99318208,43704,Subscriber,1984,1
1329,2020-09-01 00:17:24.6780,2020-09-01 00:39:34.1480,530,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,37787,Subscriber,1987,1
1256,2020-09-01 00:17:31.7150,2020-09-01 00:38:27.9550,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,38528,Customer,1999,2
72,2020-09-01 00:17:34.2050,2020-09-01 00:18:46.9020,376,John St & William St,40.70862144,-74.00722156,3783,Cliff St & Fulton St,40.70838,-74.00495,45145,Subscriber,1972,1
441,2020-09-01 00:17:37.7890,2020-09-01 00:24:59.6560,465,Broadway & W 41 St,40.75513557,-73.98658032,546,E 30 St & Park Ave S,40.74444921,-73.98303529,19648,Subscriber,1978,1
388,2020-09-01 00:17:47.7600,2020-09-01 00:24:16.0100,492,W 33 St & 7 Ave,40.75019995,-73.99093085,334,W 20 St & 7 Ave,40.74238787,-73.99726235,31229,Subscriber,1997,2
1261,2020-09-01 00:17:48.1570,2020-09-01 00:38:49.7130,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,20046,Customer,1969,0
610,2020-09-01 00:17:54.2130,2020-09-01 00:28:05.1000,3552,W 113 St & Broadway,40.805973,-73.964928,3302,Columbus Ave & W 103 St,40.7969347,-73.9643412291,35993,Subscriber,1981,1
424,2020-09-01 00:17:57.5470,2020-09-01 00:25:02.1720,297,E 15 St & 3 Ave,40.734232,-73.986923,474,5 Ave & E 29 St,40.7451677,-73.98683077,40100,Subscriber,1996,2
419,2020-09-01 00:18:00.5030,2020-09-01 00:25:00.4860,3981,Harlem River Dr & W 155 St,40.830476,-73.939929,3967,W 146 St & Broadway,40.826969,-73.949738,43189,Subscriber,1977,1
549,2020-09-01 00:18:02.1610,2020-09-01 00:27:11.6480,3781,Greene Av & Myrtle Av,40.698568,-73.918877,3832,Central Ave & Weirfield St,40.69055,-73.91181,39136,Customer,1969,0
1212,2020-09-01 00:18:05.1450,2020-09-01 00:38:17.4380,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,42965,Customer,1999,1
798,2020-09-01 00:18:10.3370,2020-09-01 00:31:28.7390,342,Columbia St & Rivington St,40.71739973,-73.98016555,342,Columbia St & Rivington St,40.71739973,-73.98016555,45481,Subscriber,1960,1
361,2020-09-01 00:18:11.0980,2020-09-01 00:24:12.5980,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,18204,Subscriber,1976,2
433,2020-09-01 00:18:14.2280,2020-09-01 00:25:27.6740,3328,W 100 St & Manhattan Ave,40.795,-73.9645,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,37416,Customer,1969,0
275,2020-09-01 00:18:23.5660,2020-09-01 00:22:58.5860,346,Bank St & Hudson St,40.73652889,-74.00618026,3708,W 13 St & 5 Ave,40.735445,-73.99431,41510,Subscriber,1965,1
981,2020-09-01 00:18:39.5930,2020-09-01 00:35:00.8270,472,E 32 St & Park Ave,40.7457121,-73.98194829,3699,W 50 St & 9 Ave,40.763604677958625,-73.98917958140373,44878,Subscriber,1982,1
1845,2020-09-01 00:18:44.3400,2020-09-01 00:49:29.6110,3157,East End Ave & E 86 St,40.77518615,-73.94446054,3312,1 Ave & E 94 St,40.7817212,-73.94594,38855,Customer,1996,2
295,2020-09-01 00:18:48.0120,2020-09-01 00:23:43.3870,505,6 Ave & W 33 St,40.74901271,-73.98848395,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,42720,Subscriber,1957,1
771,2020-09-01 00:18:49.4170,2020-09-01 00:31:40.8850,3158,W 63 St & Broadway,40.77163851,-73.98261428,4075,Central Park West & W 85 St,40.78476,-73.969862,19909,Subscriber,1972,2
358,2020-09-01 00:18:49.9020,2020-09-01 00:24:48.6580,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,36913,Customer,1997,2
1795,2020-09-01 00:19:01.8900,2020-09-01 00:48:57.3630,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,3302,Columbus Ave & W 103 St,40.7969347,-73.9643412291,41373,Subscriber,1994,2
1497,2020-09-01 00:19:02.7430,2020-09-01 00:44:00.5900,3318,2 Ave & E 96 St,40.7839636,-73.9471673,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,38532,Customer,1969,0
1985,2020-09-01 00:19:08.2130,2020-09-01 00:52:14.0410,3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,3311,Columbia St & Kane St,40.68763155,-74.0016256,42122,Subscriber,1980,2
1915,2020-09-01 00:19:08.3200,2020-09-01 00:51:04.2030,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,340,Madison St & Clinton St,40.71269042,-73.98776323,38430,Subscriber,1992,2
334,2020-09-01 00:19:08.7770,2020-09-01 00:24:43.1500,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,35743,Customer,1997,1
29859,2020-09-01 00:19:10.7060,2020-09-01 08:36:50.3220,3318,2 Ave & E 96 St,40.7839636,-73.9471673,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,14691,Customer,1969,0
234,2020-09-01 00:19:14.9540,2020-09-01 00:23:09.0790,4053,W 163 St & Edgecombe Ave,40.835798,-73.937496,4053,W 163 St & Edgecombe Ave,40.835798,-73.937496,35938,Customer,1988,1
791,2020-09-01 00:19:23.2140,2020-09-01 00:32:35.0370,346,Bank St & Hudson St,40.73652889,-74.00618026,3744,1 Ave & E 5 St,40.725864,-73.986389,31179,Subscriber,1973,1
3053,2020-09-01 00:19:23.6810,2020-09-01 01:10:16.9530,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,116,W 17 St & 8 Ave,40.74177603,-74.00149746,36003,Customer,1993,2
1782,2020-09-01 00:19:33.0650,2020-09-01 00:49:15.3170,3157,East End Ave & E 86 St,40.77518615,-73.94446054,3312,1 Ave & E 94 St,40.7817212,-73.94594,34821,Customer,1997,1
